%time.ns;field.joint1.degree;Field.velocity.degree/s
1407504216037190000;349.932189941;0
1407504216048090000;349.932189941;0
1407504216075070000;349.932189941;0
1407504216103020000;349.932189941;0
1407504216132010000;349.932189941;0
1407504216161090000;349.932189941;0
1407504216191210000;349.932189941;0
1407504216219120000;349.932189941;0
1407504216249050000;349.932189941;0
1407504216276120000;349.932189941;0
1407504216303980000;349.932189941;0
1407504216332010000;349.932189941;0
1407504216360990000;349.932189941;0
1407504216389000000;349.932189941;0
1407504216420090000;349.932189941;0
1407504216449110000;349.932189941;0
1407504216479220000;349.932189941;0
1407504216509270000;349.932189941;0
1407504216539000000;349.932189941;0
1407504216565070000;349.932189941;0
1407504216593090000;349.932189941;0
1407504216624010000;349.932189941;0
1407504216652980000;349.932189941;0
1407504216681970000;349.932189941;0
1407504216711010000;349.932189941;0
1407504216741090000;349.932189941;0
1407504216771090000;349.932189941;0
1407504216802110000;349.932189941;0
1407504216833000000;349.932189941;0
1407504216860080000;349.932189941;0
1407504216887070000;349.932189941;0
1407504216918140000;349.932189941;0
1407504216946980000;349.932189941;0
1407504216977000000;349.932189941;0
1407504217005000000;349.932189941;0
1407504217031990000;349.932189941;0
1407504217061130000;349.932189941;0
1407504217092080000;349.932189941;0
1407504217122110000;349.932189941;0
1407504217153100000;349.932189941;0
1407504217178010000;349.932189941;0
1407504217206010000;349.932189941;0
1407504217237030000;349.932189941;0
1407504217266040000;349.932189941;0
1407504217295970000;349.932189941;0
1407504217326000000;349.932189941;0
1407504217351980000;349.932189941;0
1407504217380150000;349.932189941;0
1407504217410120000;349.932189941;0
1407504217441100000;349.932189941;0
1407504217472090000;349.932189941;0
1407504217503160000;349.932189941;0
1407504217532100000;349.932189941;0
1407504217561090000;349.932189941;0
1407504217591060000;349.932189941;0
1407504217622050000;349.932189941;0
1407504217652080000;349.932189941;0
1407504217683140000;349.932189941;0
1407504217712180000;349.932189941;0
1407504217739970000;349.932189941;0
1407504217760770000;349.932189941;10
1407504217766980000;349.932189941;10
1407504217798030000;349.932189941;10
1407504217825980000;349.932189941;10
1407504217856980000;349.932189941;10
1407504217887000000;349.932189941;10
1407504217918100000;349.932189941;10
1407504217945070000;349.932189941;10
1407504217977110000;350.032196045;10
1407504218008460000;350.032196045;10
1407504218037110000;350.132202148;10
1407504218067150000;350.132202148;10
1407504218093080000;350.232208252;10
1407504218121990000;350.332214355;10
1407504218147980000;350.332214355;10
1407504218176000000;350.432220459;10
1407504218200960000;350.432220459;10
1407504218230950000;350.532226562;10
1407504218262040000;350.532226562;10
1407504218292100000;350.632232666;10
1407504218320080000;350.632232666;10
1407504218349110000;350.73223877;10
1407504218376080000;350.73223877;10
1407504218407080000;350.832244873;10
1407504218435070000;350.832244873;10
1407504218463990000;350.932250977;10
1407504218489960000;350.932250977;10
1407504218514960000;351.03225708;10
1407504218542980000;351.03225708;10
1407504218569080000;351.132263184;10
1407504218599060000;351.132263184;10
1407504218629060000;351.132263184;10
1407504218660080000;351.232269287;10
1407504218689160000;351.232269287;10
1407504218715030000;351.332275391;10
1407504218742960000;351.332275391;10
1407504218773070000;351.432281494;10
1407504218803050000;351.432281494;10
1407504218829950000;351.532287598;10
1407504218859000000;351.532287598;10
1407504218887990000;351.632293701;10
1407504218916980000;351.632293701;10
1407504218947080000;351.732299805;10
1407504218977040000;351.732299805;10
1407504219005080000;351.832305908;10
1407504219035150000;351.832305908;10
1407504219065020000;351.932312012;10
1407504219092960000;351.932312012;10
1407504219122050000;352.032318115;10
1407504219149000000;352.032318115;10
1407504219178980000;352.132324219;10
1407504219208970000;352.132324219;10
1407504219237950000;352.232330322;10
1407504219268110000;352.332336426;10
1407504219299050000;352.332336426;10
1407504219328030000;352.432342529;10
1407504219358210000;352.432342529;10
1407504219385020000;352.532348633;10
1407504219411990000;352.532348633;10
1407504219441040000;352.632354736;10
1407504219468010000;352.632354736;10
1407504219492960000;352.73236084;10
1407504219520970000;352.73236084;10
1407504219549960000;352.73236084;10
1407504219575950000;352.832366943;10
1407504219605090000;352.832366943;10
1407504219636030000;352.932373047;10
1407504219664050000;352.932373047;10
1407504219693060000;353.03237915;10
1407504219722100000;353.03237915;10
1407504219749070000;353.132385254;10
1407504219760760000;353.132385254;5
1407504219772940000;353.132385254;5
1407504219799940000;353.132385254;5
1407504219828000000;353.232391357;5
1407504219855950000;353.232391357;5
1407504219883940000;353.332397461;5
1407504219912940000;353.332397461;5
1407504219939970000;353.432403564;5
1407504219969070000;353.532409668;5
1407504220000050000;353.532409668;5
1407504220030180000;353.632415771;5
1407504220056070000;353.632415771;5
1407504220081050000;353.732421875;5
1407504220109380000;353.732421875;5
1407504220135120000;353.732421875;5
1407504220161190000;353.832427979;5
1407504220188960000;353.832427979;5
1407504220218990000;353.932434082;5
1407504220245960000;354.032440186;5
1407504220275930000;354.032440186;5
1407504220307080000;354.132446289;5
1407504220337030000;354.132446289;5
1407504220367070000;354.232452393;5
1407504220398080000;354.232452393;5
1407504220427180000;354.332458496;5
1407504220450960000;354.332458496;5
1407504220476130000;354.4324646;5
1407504220503130000;354.4324646;5
1407504220530090000;354.4324646;5
1407504220556070000;354.532470703;5
1407504220581040000;354.632476807;5
1407504220610530000;354.632476807;5
1407504220635060000;354.632476807;5
1407504220662080000;354.73248291;5
1407504220692100000;354.73248291;5
1407504220719960000;354.832489014;5
1407504220747970000;354.832489014;5
1407504220776940000;354.932495117;5
1407504220805190000;354.932495117;5
1407504220833040000;355.032501221;5
1407504220861090000;355.032501221;5
1407504220891080000;355.132507324;5
1407504220921990000;355.132507324;5
1407504220952030000;355.132507324;5
1407504220980970000;355.232513428;5
1407504221009940000;355.232513428;5
1407504221039970000;355.332519531;5
1407504221070950000;355.332519531;5
1407504221100980000;355.432525635;5
1407504221131990000;355.432525635;5
1407504221162020000;355.532531738;5
1407504221191050000;355.632537842;5
1407504221219230000;355.632537842;5
1407504221241970000;355.732543945;5
1407504221269080000;355.732543945;5
1407504221296950000;355.732543945;5
1407504221323960000;355.832550049;5
1407504221352960000;355.832550049;5
1407504221382980000;355.932556152;5
1407504221412940000;356.032562256;5
1407504221443060000;356.032562256;5
1407504221472030000;356.132568359;5
1407504221501030000;356.132568359;5
1407504221532050000;356.232574463;5
1407504221563080000;356.232574463;5
1407504221593090000;356.332580566;5
1407504221618930000;356.332580566;5
1407504221646940000;356.43258667;5
1407504221674950000;356.43258667;5
1407504221702940000;356.43258667;5
1407504221730960000;356.532592773;5
1407504221758930000;356.532592773;5
1407504221761000000;356.532592773;0
1407504221787020000;356.632598877;0
1407504221813020000;356.632598877;0
1407504221841030000;356.73260498;0
1407504221867100000;356.73260498;0
1407504221896180000;356.73260498;0
1407504221924160000;356.73260498;0
1407504221951960000;356.73260498;0
1407504221979080000;356.73260498;0
1407504222003980000;356.73260498;0
1407504222032950000;356.73260498;0
1407504222060940000;356.73260498;0
1407504222087940000;356.832611084;0
1407504222115070000;356.832611084;0
1407504222146030000;356.832611084;0
1407504222177050000;356.832611084;0
1407504222207040000;356.832611084;0
1407504222233070000;356.832611084;0
1407504222260960000;356.832611084;0
1407504222289090000;356.832611084;0
1407504222318100000;356.832611084;0
1407504222345060000;356.832611084;0
1407504222374010000;356.832611084;0
1407504222404090000;356.832611084;0
1407504222433060000;356.832611084;0
1407504222463950000;356.832611084;0
1407504222491940000;356.832611084;0
1407504222520940000;356.832611084;0
1407504222549920000;356.832611084;0
1407504222576940000;356.832611084;0
1407504222607040000;356.832611084;0
1407504222638070000;356.832611084;0
1407504222669060000;356.832611084;0
1407504222699610000;356.832611084;0
1407504222726050000;356.832611084;0
1407504222755110000;356.832611084;0
1407504222782040000;356.832611084;0
1407504222810960000;356.832611084;0
1407504222840920000;356.832611084;0
1407504222867940000;356.832611084;0
1407504222894930000;356.832611084;0
1407504222917990000;356.832611084;0
1407504222947010000;356.832611084;0
1407504222975080000;356.832611084;0
1407504223003000000;356.832611084;0
1407504223030930000;356.832611084;0
1407504223059010000;356.832611084;0
1407504223085050000;356.832611084;0
1407504223113930000;356.832611084;0
1407504223140910000;356.832611084;0
1407504223166970000;356.832611084;0
1407504223196940000;356.832611084;0
1407504223220940000;356.832611084;0
1407504223249090000;356.832611084;0
1407504223280020000;356.832611084;0
1407504223311030000;356.832611084;0
1407504223340030000;356.832611084;0
1407504223369030000;356.832611084;0
1407504223398240000;356.832611084;0
1407504223425080000;356.832611084;0
1407504223453960000;356.832611084;0
1407504223483960000;356.832611084;0
1407504223513950000;356.832611084;0
1407504223541910000;356.832611084;0
1407504223571920000;356.832611084;0
1407504223600970000;356.832611084;0
1407504223631030000;356.832611084;0
1407504223661020000;356.832611084;0
1407504223690040000;356.832611084;0
1407504223715020000;356.832611084;0
1407504223744120000;356.832611084;0
1407504223773090000;356.832611084;0
1407504223802110000;356.832611084;0
1407504223813020000;356.832611084;0
1407504223827100000;356.832611084;0
1407504223840060000;356.832611084;0
1407504223852020000;356.832611084;0
1407504223863060000;356.832611084;0
1407504223876060000;356.832611084;0
1407504223888970000;356.832611084;0
1407504223902110000;356.832611084;0
1407504223914140000;356.832611084;0
1407504223927160000;356.832611084;0
1407504223940100000;356.832611084;0
1407504223953080000;356.832611084;0
1407504223966110000;356.832611084;0
1407504223979070000;356.832611084;0
1407504223992010000;356.832611084;0
1407504224005190000;356.832611084;0
1407504224018160000;356.832611084;0
1407504224030000000;356.832611084;0
1407504224042920000;356.832611084;0
1407504224056000000;356.832611084;0
1407504224067030000;356.832611084;0
1407504224080010000;356.832611084;0
1407504224091920000;356.832611084;0
1407504224105010000;356.832611084;0
1407504224116970000;356.832611084;0
1407504224130160000;356.832611084;0
1407504224141960000;356.832611084;0
1407504224155120000;356.832611084;0
1407504224167060000;356.832611084;0
1407504224181120000;356.832611084;0
1407504224194050000;356.832611084;0
1407504224207080000;356.832611084;0
1407504224220060000;356.832611084;0
1407504224233130000;356.832611084;0
1407504224247060000;356.832611084;0
1407504224258960000;356.832611084;0
1407504224273030000;356.832611084;0
1407504224283980000;356.832611084;0
1407504224297010000;356.832611084;0
1407504224309110000;356.832611084;0
1407504224322000000;356.832611084;0
1407504224335090000;356.832611084;0
1407504224346960000;356.832611084;0
1407504224360960000;356.832611084;0
1407504224372930000;356.832611084;0
1407504224386000000;356.832611084;0
1407504224398970000;356.832611084;0
1407504224410930000;356.832611084;0
1407504224423920000;356.832611084;0
1407504224437100000;356.832611084;0
1407504224450080000;356.832611084;0
1407504224463060000;356.832611084;0
1407504224476030000;356.832611084;0
1407504224489100000;356.832611084;0
1407504224501050000;356.832611084;0
1407504224514100000;356.832611084;0
1407504224525030000;356.832611084;0
1407504224538020000;356.832611084;0
1407504224550990000;356.832611084;0
1407504224564070000;356.832611084;0
1407504224576950000;356.832611084;0
1407504224589140000;356.832611084;0
1407504224602010000;356.832611084;0
1407504224613880000;356.832611084;0
1407504224627160000;356.832611084;0
1407504224641110000;356.832611084;0
1407504224654150000;356.832611084;0
1407504224666990000;356.832611084;0
1407504224678960000;356.832611084;0
1407504224691970000;356.832611084;0
1407504224705040000;356.832611084;0
1407504224717950000;356.832611084;0
1407504224730920000;356.832611084;0
1407504224743920000;356.832611084;0
1407504224756980000;356.832611084;0
1407504224770090000;356.832611084;0
1407504224783070000;356.832611084;0
1407504224797050000;356.832611084;0
1407504224810050000;356.832611084;0
1407504224824040000;356.832611084;0
1407504224837090000;356.832611084;0
1407504224850070000;356.832611084;0
1407504224864150000;356.832611084;0
1407504224876030000;356.832611084;0
1407504224889130000;356.832611084;0
1407504224899990000;356.832611084;0
1407504224910000000;356.832611084;0
1407504224923990000;356.832611084;0
1407504224935910000;356.832611084;0
1407504224947920000;356.832611084;0
1407504224960960000;356.832611084;0
1407504224973920000;356.832611084;0
1407504224986920000;356.832611084;0
1407504224999940000;356.832611084;0
1407504225012950000;356.832611084;0
1407504225024900000;356.832611084;0
1407504225037920000;356.832611084;0
1407504225050930000;356.832611084;0
1407504225064110000;356.832611084;0
1407504225077030000;356.832611084;0
1407504225090050000;356.832611084;0
1407504225104050000;356.832611084;0
1407504225117040000;356.832611084;0
1407504225130050000;356.832611084;0
1407504225144060000;356.832611084;0
1407504225157030000;356.832611084;0
1407504225171060000;356.832611084;0
1407504225183180000;356.832611084;0
1407504225195990000;356.832611084;0
1407504225209000000;356.832611084;0
1407504225223020000;356.832611084;0
1407504225236090000;356.832611084;0
1407504225249080000;356.832611084;0
1407504225262090000;356.832611084;0
1407504225275100000;356.832611084;0
1407504225288040000;356.832611084;0
1407504225301110000;356.832611084;0
1407504225314160000;356.832611084;0
1407504225328060000;356.832611084;0
1407504225340040000;356.832611084;0
1407504225353060000;356.832611084;0
1407504225365040000;356.832611084;0
1407504225378140000;356.832611084;0
1407504225390000000;356.832611084;0
1407504225403120000;356.832611084;0
1407504225416110000;356.832611084;0
1407504225426080000;356.832611084;0
1407504225437000000;356.832611084;0
1407504225447920000;356.832611084;0
1407504225460040000;356.832611084;0
1407504225472930000;356.832611084;0
1407504225486070000;356.832611084;0
1407504225497950000;356.832611084;0
1407504225507920000;356.832611084;0
1407504225518930000;356.832611084;0
1407504225527950000;356.832611084;0
1407504225538990000;356.832611084;0
1407504225549920000;356.832611084;0
1407504225561930000;356.832611084;0
1407504225571930000;356.832611084;0
1407504225582950000;356.832611084;0
1407504225596040000;356.832611084;0
1407504225605060000;356.832611084;0
1407504225616110000;356.832611084;0
1407504225627960000;356.832611084;0
1407504225639070000;356.832611084;0
1407504225651010000;356.832611084;0
1407504225664130000;356.832611084;0
1407504225676040000;356.832611084;0
1407504225689030000;356.832611084;0
1407504225703130000;356.832611084;0
1407504225715210000;356.832611084;0
1407504225727060000;356.832611084;0
1407504225739120000;356.832611084;0
1407504225751160000;356.832611084;0
1407504225763040000;356.832611084;0
1407504225775920000;356.832611084;0
1407504225787060000;356.832611084;0
1407504225800120000;356.832611084;0
1407504225812010000;356.832611084;0
1407504225824970000;356.832611084;0
1407504225837990000;356.832611084;0
1407504225849030000;356.832611084;0
1407504225861000000;356.832611084;0
1407504225873010000;356.832611084;0
1407504225884990000;356.832611084;0
1407504225898150000;356.832611084;0
1407504225910080000;356.832611084;0
1407504225920990000;356.832611084;0
1407504225934040000;356.832611084;0
1407504225945030000;356.832611084;0
1407504225957070000;356.832611084;0
1407504225969080000;356.832611084;0
1407504225981070000;356.832611084;0
1407504225994170000;356.832611084;0
1407504226007080000;356.832611084;0
1407504226016990000;356.832611084;0
1407504226029060000;356.832611084;0
